_id,author,date,journal,keywords,org,country,title,url,
59a8bf821d41c81f54ab30cc,"Watt EW, Bui AA.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";University of California Los Angeles, Los Angeles, CA, USA.",";University of California Los Angeles, Los Angeles, CA, USA.",Evaluation of a dynamic bayesian belief network to predict osteoarthritic knee pain using data from the osteoarthritis initiative.,https://www.ncbi.nlm.nih.gov/pubmed/18999030,
59a8bf821d41c81f54ab30cd,"Lundy J, Santangelo J, Rogers P, Kuehn L, Christensen S, Bournique J, Mekhjian H, Kamal J.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Information Warehouse, Ohio State University Medical Center, Columbus, OH, USA.",";Information Warehouse, Ohio State University Medical Center, Columbus, OH, USA.",A comparative analysis of the dissemination of best practice measures for key populations.,https://www.ncbi.nlm.nih.gov/pubmed/18999025,
59a8bf831d41c81f54ab30ce,"Scheufele EL, Dubey A, Murphy SN.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Laboratory of Computer Science, Massachusetts General Hospital, Boston, MA, USA.",";Laboratory of Computer Science, Massachusetts General Hospital, Boston, MA, USA.",A study of the age attribute in a query tool for a clinical data warehouse.,https://www.ncbi.nlm.nih.gov/pubmed/18999019,
59a8bf831d41c81f54ab30cf,"Santangelo J, Erdal S, Wellington L, Mekhjian H, Kamal J.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Ohio State University Medical Center, Columbus, OH, USA.",";Ohio State University Medical Center, Columbus, OH, USA.",Identification of potential surgical site infections leveraging an enterprise clinical information warehouse.,https://www.ncbi.nlm.nih.gov/pubmed/18999015,
59a8bf841d41c81f54ab30d0,"Rogers P, Erdal S, Santangelo J, Liu J, Schuster D, Kamal J.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Ohio State University Medical Center, Columbus, OH, USA.",";Ohio State University Medical Center, Columbus, OH, USA.",Use of synthesized data to support complex ad-hoc queries in an enterprise information warehouse: a diabetes use case.,https://www.ncbi.nlm.nih.gov/pubmed/18999014,
59a8bf841d41c81f54ab30d1,"Xu H, Stetson PD, Friedman C.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Department of Biomedical Informatics, Columbia University, New York, NY, USA.",";Department of Biomedical Informatics, Columbia University, New York, NY, USA.",Methods for building sense inventories of abbreviations in clinical notes.,https://www.ncbi.nlm.nih.gov/pubmed/18999007,
59a8bf851d41c81f54ab30d2,"Smith CA, Wicks PJ.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";University of Wisconsin-Madison, Cambridge, MA, USA.",";University of Wisconsin-Madison, Cambridge, MA, USA.",PatientsLikeMe: Consumer health vocabulary as a folksonomy.,https://www.ncbi.nlm.nih.gov/pubmed/18999004,
59a8bf851d41c81f54ab30d3,"Wade G, Gotlieb EM, Weigle C, Warren R.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Hewlett-Packard Company, Atlanta, GA, USA.",";Hewlett-Packard Company, Atlanta, GA, USA.",Assessing voids in SNOMED CT for pediatric concepts.,https://www.ncbi.nlm.nih.gov/pubmed/18998995,
59a8bf871d41c81f54ab30d4,"Kim GR, Lawson EE, Lehmann CU.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Division of Neonatology, Department of Pediatrics, Johns Hopkins University School of Medicine, Division of Heatlh Sciences Informatics, Johns Hopkins School of Medicine, Baltimore, MD, USA.",";Division of Neonatology, Department of Pediatrics, Johns Hopkins University School of Medicine, Division of Heatlh Sciences Informatics, Johns Hopkins School of Medicine, Baltimore, MD, USA.",Challenges in reusing transactional data for daily documentation in neonatal intensive care.,https://www.ncbi.nlm.nih.gov/pubmed/18998993,
59a8bf881d41c81f54ab30d5,"Portet F, Gatt A, Reiter E, Hunter J, Sripada S, Sykes C, Freer Y, McIntosh N, van der Meulen M, Logie R.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Department of Computing Science, University of Aberdeen, UK.",";Department of Computing Science, University of Aberdeen, UK.",Summarising complex ICU data in natural language: demonstration of the BT-45 system.,https://www.ncbi.nlm.nih.gov/pubmed/18998986,
59a8bf881d41c81f54ab30d6,"Mnatsakanyan ZR, Mollura DJ, Ticehurst JR, Hashemian MR, Hung LM.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Johns Hopkins University Applied Physics Laboratory, Laurel, MD, USA.",";Johns Hopkins University Applied Physics Laboratory, Laurel, MD, USA.",Electronic medical record (EMR) utilization for public health surveillance.,https://www.ncbi.nlm.nih.gov/pubmed/18998983,
59a8bf891d41c81f54ab30d7,"Rosier A, Burgun A, Mabo P.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";School of Medicine, University of Rennes 1, IFR 140, Rennes, France. arnaud.rosier@univ-rennes1.fr",";School of Medicine, University of Rennes 1, IFR 140, Rennes, France. arnaud.rosier@univ-rennes1.fr",Using regular expressions to extract information on pacemaker implantation procedures from clinical reports.,https://www.ncbi.nlm.nih.gov/pubmed/18998970,
59a8bf8a1d41c81f54ab30d8,"McCormick PJ, Elhadad N, Stetson PD.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";College of Physicians & Surgeons, Columbia University, New York, NY, USA.",";College of Physicians & Surgeons, Columbia University, New York, NY, USA.",Use of semantic features to classify patient smoking status.,https://www.ncbi.nlm.nih.gov/pubmed/18998969,
59a8bf8a1d41c81f54ab30d9,"Madani S, Mirza J, Shultz E.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Department of Information Technology Integration, Vanderbilit University Medical Center, Nashville, TN, USA.",";Department of Information Technology Integration, Vanderbilit University Medical Center, Nashville, TN, USA.",Identification of pre-coordinated term candidates in a Cardiology Outpatient Service.,https://www.ncbi.nlm.nih.gov/pubmed/18998960,
59a8bf8b1d41c81f54ab30da,"Welsh G, Wahner-Roedler D, Froehling DA, Trusko B, Elkin P.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,ORGANIZATION_NA,ORGANIZATION_NA,Whole record surveillance is superior to chief complaint surveillance for predicting influenza.,https://www.ncbi.nlm.nih.gov/pubmed/18998957,
59a8bf8b1d41c81f54ab30db,"Kim JA, Cho I, Kim Y.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Computer Education Department of Kwandong University, Korea.",";Computer Education Department of Kwandong University, Korea.",Clinical decision support service architecture for EHR perspectives in Korea.,https://www.ncbi.nlm.nih.gov/pubmed/18998956,
59a8bf8c1d41c81f54ab30dc,"Pathak J, Jiang G, Dwarkanath SO, Buntrock JD, Chute CG.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Division of Biomedical Informatics, Mayo Clinic College of Medicine, Rochester, MN, USA.",";Division of Biomedical Informatics, Mayo Clinic College of Medicine, Rochester, MN, USA.",LexValueSets: an approach for context-driven value sets extraction.,https://www.ncbi.nlm.nih.gov/pubmed/18998955,
59a8bf8c1d41c81f54ab30dd,"Patrick TB, Richesson R, Andrews JE, Folk LC.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";University of Wisconsin-Milwaukee, Milwaukee, Wisconsin, USA.",";University of Wisconsin-Milwaukee, Milwaukee, Wisconsin, USA.","SNOMED CT coding variation and grouping for ""other findings"" in a longitudinal study on urea cycle disorders.",https://www.ncbi.nlm.nih.gov/pubmed/18998949,
59a8bf8d1d41c81f54ab30de,"Nishimoto N, Terae S, Uesugi M, Tanikawa T, Endou A, Ogasawara K, Sakurai T.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Department of Medical Informatics, Graduate School of Medicine, Hokkaido University, Sapporo, Japan.",";Department of Medical Informatics, Graduate School of Medicine, Hokkaido University, Sapporo, Japan.",Parsing error correction of medical phrases for semantic annotation of clinical radiology reports.,https://www.ncbi.nlm.nih.gov/pubmed/18998948,
59a8bf8d1d41c81f54ab30df,Uzuner O.,2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";State University of New York, Albany, NY 12222, USA; Middle East Technical University, Northern Cyprus Campus, Cyprus.",";State University of New York, Albany, NY 12222, USA; Middle East Technical University, Northern Cyprus Campus, Cyprus.",Second i2b2 workshop on natural language processing challenges for clinical records.,https://www.ncbi.nlm.nih.gov/pubmed/18998924,
59a8bf8e1d41c81f54ab30e0,"Simonaitis L, Belsito A, Overhage JM.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Regenstrief Institute, Inc., Indianapolis, IN, USA.",";Regenstrief Institute, Inc., Indianapolis, IN, USA.",Aggregation of pharmacy dispensing data into a unified patient medication history.,https://www.ncbi.nlm.nih.gov/pubmed/18998899,
59a8bf8f1d41c81f54ab30e1,"Fung KW, McDonald C, Bray BE.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";National Library of Medicine, Bethesda, Maryland, USA. kwfung@nlm.nih.gov",";National Library of Medicine, Bethesda, Maryland, USA. kwfung@nlm.nih.gov",RxTerms - a drug interface terminology derived from RxNorm.,https://www.ncbi.nlm.nih.gov/pubmed/18998891,
59a8bf8f1d41c81f54ab30e2,"Goldberg SI, Niemierko A, Turchin A.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Massachusetts General Hospital, Boston, MA, USA.",";Massachusetts General Hospital, Boston, MA, USA.",Analysis of data errors in clinical research databases.,https://www.ncbi.nlm.nih.gov/pubmed/18998889,
59a8bf901d41c81f54ab30e3,"Aronson AR, Mork JG, Névéol A, Shooshan SE, Demner-Fushman D.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Lister Hill National Center for Biomedical Communications (LHNCBC) National Library of Medicine, Bethesda, MD, 20894,USA.",";Lister Hill National Center for Biomedical Communications (LHNCBC) National Library of Medicine, Bethesda, MD, 20894,USA.",Methodology for creating UMLS content views appropriate for biomedical natural language processing.,https://www.ncbi.nlm.nih.gov/pubmed/18998883,
59a8bf901d41c81f54ab30e4,"Kilicoglu H, Demner-Fushman D, Rindflesch TC, Wilczynski NL, Haynes RB.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Concordia University, Department of Computer Science and Software Engineering, Montreal, Canada.",";Concordia University, Department of Computer Science and Software Engineering, Montreal, Canada.",Toward automatic recognition of high quality clinical evidence.,https://www.ncbi.nlm.nih.gov/pubmed/18998881,
59a8bf911d41c81f54ab30e5,"Cerrito PB, Cerrito JC.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";University of Louisville, Louisville, KY, USA.",";University of Louisville, Louisville, KY, USA.",Compressing ICD9 codes for predictive modeling.,https://www.ncbi.nlm.nih.gov/pubmed/18998866,
59a8bf921d41c81f54ab30e6,Vawdrey DK.,2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Department of Biomedical Informatics, Columbia University, New York, NY, USA.",";Department of Biomedical Informatics, Columbia University, New York, NY, USA.",Assessing usage patterns of electronic clinical documentation templates.,https://www.ncbi.nlm.nih.gov/pubmed/18998863,
59a8bf921d41c81f54ab30e7,"Pakhomov S, Shah N, Hanson P, Balasubramaniam S, Smith SA.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Pharmaceutical Care and Health Systems, University of Minnesota, MN, USA.",";Pharmaceutical Care and Health Systems, University of Minnesota, MN, USA.",Automatic quality of life prediction using electronic medical records.,https://www.ncbi.nlm.nih.gov/pubmed/18998862,
59a8bf941d41c81f54ab30e8,"Mammen JJ, Tuthill JM.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Henry Ford Hospital, Detroit, MI, USA.",";Henry Ford Hospital, Detroit, MI, USA.",Structuring data in pathology reports: overcoming challenges with new tools.,https://www.ncbi.nlm.nih.gov/pubmed/18998852,
59a8bf941d41c81f54ab30e9,"Kim HY, Cho IS, Lee JH, Kim JH, Sim DH, Kim Y.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";R & D Center for Interoperable EHR, Seoul National University, Korea.",";R & D Center for Interoperable EHR, Seoul National University, Korea.",Matching between the concepts of knowledge representation for a hypertension guideline and SNOMED CT.,https://www.ncbi.nlm.nih.gov/pubmed/18998849,
59a8bf951d41c81f54ab30ea,"Lee JH, Cho IS, Park KU, Kim JA, Kim Y, Ha KS.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";R&D Center for interoperable EHR, Seoul, Korea.",";R&D Center for interoperable EHR, Seoul, Korea.",Knowledge representation of critical laboratory results in using the SAGE framework and challenges to its implementation.,https://www.ncbi.nlm.nih.gov/pubmed/18998848,
59a8bf961d41c81f54ab30eb,"Wang Y, Wei D, Xu J, Elhanan G, Perl Y, Halper M, Chen Y, Spackman KA, Hripcsak G.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";NJIT, Newark, NJ, USA.",";NJIT, Newark, NJ, USA.",Auditing complex concepts in overlapping subsets of SNOMED.,https://www.ncbi.nlm.nih.gov/pubmed/18998838,
59a8bf961d41c81f54ab30ec,"Chi CL, Street WN.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Health Informatics Program, University of Iowa, USA.",";Health Informatics Program, University of Iowa, USA.",The optimal diagnostic decision sequence.,https://www.ncbi.nlm.nih.gov/pubmed/18998836,
59a8bf971d41c81f54ab30ed,"Jain A, Hayden S.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Cleveland Clinic, Cleveland, Ohio, USA.",";Cleveland Clinic, Cleveland, Ohio, USA.",Using electronic health records to collect patient-specific performance measures and outcomes.,https://www.ncbi.nlm.nih.gov/pubmed/18998832,
59a8bf971d41c81f54ab30ee,"Turchin A, Wheeler HI, Labreche M, Chu JT, Pendergrass ML, Einbinder JS.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Clinical Informatics Research and Development, Partners HealthCare, Boston, MA USA.",";Clinical Informatics Research and Development, Partners HealthCare, Boston, MA USA.",Identification of documented medication non-adherence in physician notes.,https://www.ncbi.nlm.nih.gov/pubmed/18998827,
59a8bf981d41c81f54ab30ef,"Li G, McCain KW.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";College of Information Science & Technology, Drexel University, Philadelphia, PA 19104, USA.",";College of Information Science & Technology, Drexel University, Philadelphia, PA 19104, USA.","Visualizing research themes in radiological applications for breast cancer detection, diagnosis and treatment.",https://www.ncbi.nlm.nih.gov/pubmed/18998820,
59a8bf981d41c81f54ab30f0,"Hong Y, Gillis RD, Donnell RF.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Office of Clinical Informatics, Medical College of Wisconsin, Milwaukee, WI, 53226, USA.",";Office of Clinical Informatics, Medical College of Wisconsin, Milwaukee, WI, 53226, USA.",Use of consumer health vocabularies in online physician directory to improve physician search.,https://www.ncbi.nlm.nih.gov/pubmed/18998819,
59a8bf991d41c81f54ab30f1,"Wahner-Roedler DL, Welsh GA, Trusko BE, Froehling DA, Temesgen Z, Elkin PL.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Mayo Clinic, Rochester, MN, USA.",";Mayo Clinic, Rochester, MN, USA.",Using natural language processing for identification of pneumonia cases from clinical records of patients with serologically proven influenza.,https://www.ncbi.nlm.nih.gov/pubmed/18998814,
59a8bf9a1d41c81f54ab30f2,"Stantic B, Terenziani P, Sattar A.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Institute for Integrated and Intelligent Systems, Griffith University, Queensland, Australia.",";Institute for Integrated and Intelligent Systems, Griffith University, Queensland, Australia.",Coping efficiently with now-relative medical data.,https://www.ncbi.nlm.nih.gov/pubmed/18998812,
59a8bf9a1d41c81f54ab30f3,"Hussain T, Michel G, Shiffman RN.",2008 Nov 6,AMIA ... Annual Symposium proceedings. AMIA Symposium,KEYWORDS_NA,";Yale University School of Medicine, New Haven, CT, USA.",";Yale University School of Medicine, New Haven, CT, USA.",How often is strength of recommendation indicated in guidelines? Analysis of the Yale Guideline Recommendation Corpus.,https://www.ncbi.nlm.nih.gov/pubmed/18998809,
